1,0,Lost Consciousness,Unspecified,,TAXI,UNKNOWN,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,OTHER,
4,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
4,0,Fatigued/Drowsy,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Fatigued/Drowsy,Unspecified,,BUS,SPORT UTILITY / STATION WAGON,
5,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,UNKNOWN,BICYCLE,
1,0,Pavement Slippery,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Alcohol Involvement,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
3,0,Traffic Control Disregarded,Turning Improperly,,PASSENGER VEHICLE,LIVERY VEHICLE,
2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,LIVERY VEHICLE,
2,0,Lost Consciousness,Lost Consciousness,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,TAXI,,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,VAN,
1,0,Passenger Distraction,,,PICK-UP TRUCK,,
1,0,Driver Inexperience,Physical Disability,,SPORT UTILITY / STATION WAGON,BICYCLE,
2,0,Driver Inexperience,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
2,0,Physical Disability,Unspecified,,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,
2,0,Pavement Slippery,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Pavement Slippery,,,PASSENGER VEHICLE,,
5,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
2,0,Driver Inexperience,,,PASSENGER VEHICLE,,
2,0,Traffic Control Disregarded,Turning Improperly,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Lost Consciousness,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Physical Disability,Physical Disability,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Pavement Slippery,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Turning Improperly,Unspecified,Unspecified,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Turning Improperly,Unspecified,,LIVERY VEHICLE,UNKNOWN,
1,0,Alcohol Involvement,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inexperience,Driver Inexperience,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Glare,,,SPORT UTILITY / STATION WAGON,,
3,0,Driver Inattention/Distraction,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
2,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
2,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
2,0,Failure to Yield Right-of-Way,Unspecified,,VAN,PASSENGER VEHICLE,
2,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,Unspecified,,TAXI,AMBULANCE,
1,0,Traffic Control Disregarded,,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,Unspecified,,VAN,PASSENGER VEHICLE,
3,0,Turning Improperly,Unspecified,,VAN,PASSENGER VEHICLE,
1,0,Lost Consciousness,Unspecified,Unspecified,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
5,0,Driver Inexperience,Unspecified,,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,
1,0,Lost Consciousness,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inexperience,Unspecified,,PASSENGER VEHICLE,MOTORCYCLE,
2,0,Turning Improperly,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,MOTORCYCLE,
2,0,Traffic Control Disregarded,Unspecified,Unspecified,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Outside Car Distraction,Unspecified,,TAXI,SPORT UTILITY / STATION WAGON,
0,1,Physical Disability,Unspecified,,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,
1,0,Traffic Control Disregarded,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Fell Asleep,Fell Asleep,Fell Asleep,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,View Obstructed/Limited,,,PASSENGER VEHICLE,,
5,0,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN
1,0,Fatigued/Drowsy,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
2,0,Alcohol Involvement,,,PASSENGER VEHICLE,,
0,1,Traffic Control Disregarded,Unspecified,Unspecified,MOTORCYCLE,PASSENGER VEHICLE,UNKNOWN
6,0,Physical Disability,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
3,0,Turning Improperly,Unspecified,,OTHER,TAXI,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
2,0,Fatigued/Drowsy,Fatigued/Drowsy,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Lost Consciousness,Prescription Medication,,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Lost Consciousness,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Driver Inattention/Distraction,Unspecified,,BICYCLE,PASSENGER VEHICLE,
2,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
3,0,Traffic Control Disregarded,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Passenger Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,TAXI,MOTORCYCLE,TAXI
2,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,TAXI,
3,0,Physical Disability,Unspecified,Unspecified,PASSENGER VEHICLE,LIVERY VEHICLE,LIVERY VEHICLE
2,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,BICYCLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Passenger Distraction,,LIVERY VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,MOTORCYCLE,PASSENGER VEHICLE,
1,0,Traffic Control Disregarded,Physical Disability,,TAXI,BICYCLE,
5,0,Traffic Control Disregarded,Prescription Medication,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
0,1,Traffic Control Disregarded,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Fatigued/Drowsy,Unspecified,,LIVERY VEHICLE,LIVERY VEHICLE,
3,0,Backing Unsafely,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
2,0,Physical Disability,Unspecified,,PICK-UP TRUCK,LIVERY VEHICLE,
2,0,Turning Improperly,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Turning Improperly,Unspecified,,MOTORCYCLE,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,Traffic Control Disregarded,,PASSENGER VEHICLE,MOTORCYCLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Prescription Medication,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Brakes Defective,,,PASSENGER VEHICLE,,
3,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
2,0,Following Too Closely,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
2,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Other Vehicular,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,TAXI,
3,0,Driver Inattention/Distraction,Unspecified,,TAXI,TAXI,
1,0,Unsafe Speed,,,PASSENGER VEHICLE,,
1,0,Aggressive Driving/Road Rage,Unspecified,,PASSENGER VEHICLE,UNKNOWN,
2,0,Traffic Control Disregarded,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,Unspecified,,OTHER,PASSENGER VEHICLE,
2,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),
3,0,Turning Improperly,Unspecified,Unspecified,VAN,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES)
1,0,View Obstructed/Limited,Lane Marking Improper/Inadequate,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Other Vehicular,Fatigued/Drowsy,,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,SCOOTER,,
1,0,Backing Unsafely,Backing Unsafely,Backing Unsafely,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
5,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
3,0,Driver Inattention/Distraction,View Obstructed/Limited,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,VAN,LARGE COM VEH(6 OR MORE TIRES)
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Animals Action,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
3,0,Outside Car Distraction,Unspecified,,BUS,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
2,0,Pavement Slippery,Reaction to Other Uninvolved Vehicle,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Outside Car Distraction,Unspecified,,PICK-UP TRUCK,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Prescription Medication,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Passenger Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Alcohol Involvement,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Backing Unsafely,,TAXI,PASSENGER VEHICLE,
1,0,Alcohol Involvement,,,SPORT UTILITY / STATION WAGON,,
2,0,Driver Inexperience,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
2,0,Traffic Control Disregarded,Prescription Medication,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PICK-UP TRUCK,
3,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,Unspecified,,VAN,PICK-UP TRUCK,
1,0,Outside Car Distraction,,,SPORT UTILITY / STATION WAGON,,
4,0,Lost Consciousness,Turning Improperly,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,OTHER,,
3,0,Driver Inattention/Distraction,Unspecified,,OTHER,TAXI,
1,0,Physical Disability,Unspecified,,VAN,SPORT UTILITY / STATION WAGON,
1,0,Alcohol Involvement,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Unspecified,,VAN,LIVERY VEHICLE,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,Unspecified,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,VAN
2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Traffic Control Disregarded,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Passenger Distraction,Unspecified,,TAXI,BICYCLE,
1,0,Oversized Vehicle,Unspecified,,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),
1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Passenger Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Outside Car Distraction,Fatigued/Drowsy,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Prescription Medication,Turning Improperly,,AMBULANCE,MOTORCYCLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Turning Improperly,Unspecified,Unspecified,TAXI,SPORT UTILITY / STATION WAGON,MOTORCYCLE
1,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Alcohol Involvement,,,MOTORCYCLE,,
3,0,Driver Inattention/Distraction,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
2,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,,LIVERY VEHICLE,BICYCLE,
1,0,Lost Consciousness,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,Passenger Distraction,,PASSENGER VEHICLE,BICYCLE,
1,0,Outside Car Distraction,Fatigued/Drowsy,,TAXI,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,View Obstructed/Limited,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
3,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
2,0,Traffic Control Disregarded,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,
2,0,Failure to Yield Right-of-Way,Driver Inexperience,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,Unspecified,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE
2,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Pavement Slippery,,,MOTORCYCLE,,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
4,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Pavement Defective,,,PASSENGER VEHICLE,,
5,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,UNKNOWN,BICYCLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
2,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,
1,0,Outside Car Distraction,Unspecified,,LIVERY VEHICLE,BICYCLE,
1,0,Outside Car Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,UNKNOWN,
1,0,Physical Disability,Unspecified,,UNKNOWN,BICYCLE,
1,0,Outside Car Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,MOTORCYCLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Outside Car Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,PASSENGER VEHICLE,,
1,0,Unsafe Lane Changing,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Pavement Defective,,,MOTORCYCLE,,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,View Obstructed/Limited,Unspecified,,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,
2,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
4,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,MOTORCYCLE,
1,0,Obstruction/Debris,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Passenger Distraction,,,TAXI,,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,VAN,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,VAN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Lost Consciousness,Unspecified,,PASSENGER VEHICLE,OTHER,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Brakes Defective,Unspecified,,OTHER,PASSENGER VEHICLE,
1,0,Traffic Control Disregarded,,,SMALL COM VEH(4 TIRES),,
1,0,Traffic Control Disregarded,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Pavement Slippery,,,PASSENGER VEHICLE,,
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,LARGE COM VEH(6 OR MORE TIRES),TAXI,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,Driver Inexperience,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inexperience,Unspecified,,SPORT UTILITY / STATION WAGON,MOTORCYCLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Pavement Slippery,,,MOTORCYCLE,,
1,0,Outside Car Distraction,,,PASSENGER VEHICLE,,
2,0,Brakes Defective,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inexperience,,,PASSENGER VEHICLE,,
2,0,Driver Inattention/Distraction,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
4,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
3,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
2,0,Driver Inattention/Distraction,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,LIVERY VEHICLE
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,OTHER,
0,1,Driver Inattention/Distraction,,,VAN,,
1,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
2,0,Outside Car Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
